time_ps,bram_addr,bram_en,bram_we,bram_wrdata,fir_data,fir_valid,vpp_data,vpp_valid,mean_square_data,mean_square_valid,writer_busy,vpp_done,mean_square_done
2051105000,0x001d4,1,1111,0x0165015c,357,1,0x00000000,0,0x00000000,0,1,0,0
2051125000,0x001d8,1,1111,0x01560156,342,1,0x00000000,0,0x00000000,0,1,0,0
2051145000,0x001dc,1,1111,0x01570159,343,1,0x00000000,0,0x00000000,0,1,0,0
2051165000,0x001e0,1,1111,0x015b0156,347,1,0x00000000,0,0x00000000,0,1,0,0
2051185000,0x001e4,1,1111,0x01540154,340,1,0x00000000,0,0x00000000,0,1,0,0
2051205000,0x001e8,1,1111,0x01530154,339,1,0x00000000,0,0x00000000,0,1,0,0
2051225000,0x001ec,1,1111,0x014a0155,330,1,0x00000000,0,0x00000000,0,1,0,0
2051245000,0x001f0,1,1111,0x0146014f,326,1,0x00000000,0,0x00000000,0,1,0,0
2051265000,0x001f4,1,1111,0x01480153,328,1,0x00000000,0,0x00000000,0,1,0,0
2051285000,0x001f8,1,1111,0x01470148,327,1,0x00000000,0,0x00000000,0,1,0,0
2051305000,0x001fc,1,1111,0x0148014e,328,1,0x00000000,0,0x00000000,0,1,0,0
2051325000,0x00200,1,1111,0x014a0146,330,1,0x00000000,0,0x00000000,0,1,0,0
2051345000,0x00204,1,1111,0x014a013b,330,1,0x00000000,0,0x00000000,0,1,0,0
2051365000,0x00208,1,1111,0x013e0146,318,1,0x00000000,0,0x00000000,0,1,0,0
2051385000,0x0020c,1,1111,0x013a013e,314,1,0x00000000,0,0x00000000,0,1,0,0
2051405000,0x00210,1,1111,0x013b0140,315,1,0x00000000,0,0x00000000,0,1,0,0
2051425000,0x00214,1,1111,0x01360134,310,1,0x00000000,0,0x00000000,0,1,0,0
2051445000,0x00218,1,1111,0x01350136,309,1,0x00000000,0,0x00000000,0,1,0,0
2051465000,0x0021c,1,1111,0x012d0133,301,1,0x00000000,0,0x00000000,0,1,0,0
2051485000,0x00220,1,1111,0x012f0132,303,1,0x00000000,0,0x00000000,0,1,0,0
2051505000,0x00224,1,1111,0x012a0135,298,1,0x00000000,0,0x00000000,0,1,0,0
2051525000,0x00228,1,1111,0x0127012b,295,1,0x00000000,0,0x00000000,0,1,0,0
2051545000,0x0022c,1,1111,0x01210124,289,1,0x00000000,0,0x00000000,0,1,0,0
2051565000,0x00230,1,1111,0x0124012b,292,1,0x00000000,0,0x00000000,0,1,0,0
2051585000,0x00234,1,1111,0x01260126,294,1,0x00000000,0,0x00000000,0,1,0,0
2051605000,0x00238,1,1111,0x0119011d,281,1,0x00000000,0,0x00000000,0,1,0,0
2051625000,0x0023c,1,1111,0x01190115,281,1,0x00000000,0,0x00000000,0,1,0,0
2051645000,0x00240,1,1111,0x01170115,279,1,0x00000000,0,0x00000000,0,1,0,0
2051665000,0x00244,1,1111,0x01170119,279,1,0x00000000,0,0x00000000,0,1,0,0
2051685000,0x00248,1,1111,0x01140114,276,1,0x00000000,0,0x00000000,0,1,0,0
2051705000,0x0024c,1,1111,0x010b010f,267,1,0x00000000,0,0x00000000,0,1,0,0
2051725000,0x00250,1,1111,0x01100109,272,1,0x00000000,0,0x00000000,0,1,0,0
2051745000,0x00254,1,1111,0x010c010d,268,1,0x00000000,0,0x00000000,0,1,0,0
2051765000,0x00258,1,1111,0x01000105,256,1,0x00000000,0,0x00000000,0,1,0,0
2051785000,0x0025c,1,1111,0x00f80100,248,1,0x00000000,0,0x00000000,0,1,0,0
2051805000,0x00260,1,1111,0x010100ff,257,1,0x00000000,0,0x00000000,0,1,0,0
2051825000,0x00264,1,1111,0x00fe00fa,254,1,0x00000000,0,0x00000000,0,1,0,0
2051845000,0x00268,1,1111,0x00f300f6,243,1,0x00000000,0,0x00000000,0,1,0,0
2051865000,0x0026c,1,1111,0x00f300f5,243,1,0x00000000,0,0x00000000,0,1,0,0
2051885000,0x00270,1,1111,0x00f000ea,240,1,0x00000000,0,0x00000000,0,1,0,0
2051905000,0x00274,1,1111,0x00e100ef,225,1,0x00000000,0,0x00000000,0,1,0,0
2051925000,0x00278,1,1111,0x00e000e7,224,1,0x00000000,0,0x00000000,0,1,0,0
2051945000,0x0027c,1,1111,0x00e300da,227,1,0x00000000,0,0x00000000,0,1,0,0
2051965000,0x00280,1,1111,0x00d900e5,217,1,0x00000000,0,0x00000000,0,1,0,0
2051985000,0x00284,1,1111,0x00de00df,222,1,0x00000000,0,0x00000000,0,1,0,0
2052005000,0x00288,1,1111,0x00d500d2,213,1,0x00000000,0,0x00000000,0,1,0,0
2052025000,0x0028c,1,1111,0x00d800d4,216,1,0x00000000,0,0x00000000,0,1,0,0
2052045000,0x00290,1,1111,0x00ca00d6,202,1,0x00000000,0,0x00000000,0,1,0,0
2052065000,0x00294,1,1111,0x00c600ca,198,1,0x00000000,0,0x00000000,0,1,0,0
2052085000,0x00298,1,1111,0x00c400c5,196,1,0x00000000,0,0x00000000,0,1,0,0
2052105000,0x0029c,1,1111,0x00c800be,200,1,0x00000000,0,0x00000000,0,1,0,0
2052125000,0x002a0,1,1111,0x00ba00be,186,1,0x00000000,0,0x00000000,0,1,0,0
2052145000,0x002a4,1,1111,0x00b500b6,181,1,0x00000000,0,0x00000000,0,1,0,0
2052165000,0x002a8,1,1111,0x00b700b5,183,1,0x00000000,0,0x00000000,0,1,0,0
2052185000,0x002ac,1,1111,0x00b300ba,179,1,0x00000000,0,0x00000000,0,1,0,0
2052205000,0x002b0,1,1111,0x00b000b7,176,1,0x00000000,0,0x00000000,0,1,0,0
2052225000,0x002b4,1,1111,0x00ab00b4,171,1,0x00000000,0,0x00000000,0,1,0,0
2052245000,0x002b8,1,1111,0x00a400a9,164,1,0x00000000,0,0x00000000,0,1,0,0
2052265000,0x002bc,1,1111,0x00aa00ab,170,1,0x00000000,0,0x00000000,0,1,0,0
2052285000,0x002c0,1,1111,0x009800ac,152,1,0x00000000,0,0x00000000,0,1,0,0
2052305000,0x002c4,1,1111,0x009a009c,154,1,0x00000000,0,0x00000000,0,1,0,0
2052325000,0x002c8,1,1111,0x00990094,153,1,0x00000000,0,0x00000000,0,1,0,0
2052345000,0x002cc,1,1111,0x00990095,153,1,0x00000000,0,0x00000000,0,1,0,0
2052365000,0x002d0,1,1111,0x00900092,144,1,0x00000000,0,0x00000000,0,1,0,0
2052385000,0x002d4,1,1111,0x00820086,130,1,0x00000000,0,0x00000000,0,1,0,0
2052405000,0x002d8,1,1111,0x00860089,134,1,0x00000000,0,0x00000000,0,1,0,0
2052425000,0x002dc,1,1111,0x007a0087,122,1,0x00000000,0,0x00000000,0,1,0,0
2052445000,0x002e0,1,1111,0x0081008b,129,1,0x00000000,0,0x00000000,0,1,0,0
2052465000,0x002e4,1,1111,0x00800079,128,1,0x00000000,0,0x00000000,0,1,0,0
2052485000,0x002e8,1,1111,0x0079007c,121,1,0x00000000,0,0x00000000,0,1,0,0
2052505000,0x002ec,1,1111,0x007f0074,127,1,0x00000000,0,0x00000000,0,1,0,0
2052525000,0x002f0,1,1111,0x006f0074,111,1,0x00000000,0,0x00000000,0,1,0,0
2052545000,0x002f4,1,1111,0x006f0068,111,1,0x00000000,0,0x00000000,0,1,0,0
2052565000,0x002f8,1,1111,0x00680065,104,1,0x00000000,0,0x00000000,0,1,0,0
2052585000,0x002fc,1,1111,0x006a0072,106,1,0x00000000,0,0x00000000,0,1,0,0
2052605000,0x00300,1,1111,0x00630060,99,1,0x00000000,0,0x00000000,0,1,0,0
2052625000,0x00304,1,1111,0x005c0058,92,1,0x00000000,0,0x00000000,0,1,0,0
2052645000,0x00308,1,1111,0x0056005c,86,1,0x00000000,0,0x00000000,0,1,0,0
2052665000,0x0030c,1,1111,0x00550056,85,1,0x00000000,0,0x00000000,0,1,0,0
2052685000,0x00310,1,1111,0x0054004f,84,1,0x00000000,0,0x00000000,0,1,0,0
2052705000,0x00314,1,1111,0x0046004a,70,1,0x00000000,0,0x00000000,0,1,0,0
2052725000,0x00318,1,1111,0x0044004a,68,1,0x00000000,0,0x00000000,0,1,0,0
2052745000,0x0031c,1,1111,0x00450048,69,1,0x00000000,0,0x00000000,0,1,0,0
2052765000,0x00320,1,1111,0x00440045,68,1,0x00000000,0,0x00000000,0,1,0,0
2052785000,0x00324,1,1111,0x0045003b,69,1,0x00000000,0,0x00000000,0,1,0,0
2052805000,0x00328,1,1111,0x003d0032,61,1,0x00000000,0,0x00000000,0,1,0,0
2052825000,0x0032c,1,1111,0x0039002c,57,1,0x00000000,0,0x00000000,0,1,0,0
2052845000,0x00330,1,1111,0x002e002b,46,1,0x00000000,0,0x00000000,0,1,0,0
2052865000,0x00334,1,1111,0x002c0028,44,1,0x00000000,0,0x00000000,0,1,0,0
2052885000,0x00338,1,1111,0x002a0036,42,1,0x00000000,0,0x00000000,0,1,0,0
2052905000,0x0033c,1,1111,0x0031002c,49,1,0x00000000,0,0x00000000,0,1,0,0
2052925000,0x00340,1,1111,0x00220020,34,1,0x00000000,0,0x00000000,0,1,0,0
2052945000,0x00344,1,1111,0x00230022,35,1,0x00000000,0,0x00000000,0,1,0,0
2052965000,0x00348,1,1111,0x001c0027,28,1,0x00000000,0,0x00000000,0,1,0,0
2052985000,0x0034c,1,1111,0x00210021,33,1,0x00000000,0,0x00000000,0,1,0,0
2053005000,0x00350,1,1111,0x00170019,23,1,0x00000000,0,0x00000000,0,1,0,0
2053025000,0x00354,1,1111,0x00110013,17,1,0x00000000,0,0x00000000,0,1,0,0
2053045000,0x00358,1,1111,0x00070018,7,1,0x00000000,0,0x00000000,0,1,0,0
2053065000,0x0035c,1,1111,0x000e0013,14,1,0x00000000,0,0x00000000,0,1,0,0
2053085000,0x00360,1,1111,0x000e0003,14,1,0x00000000,0,0x00000000,0,1,0,0
2053105000,0x00364,1,1111,0x0004fffd,4,1,0x00000000,0,0x00000000,0,1,0,0
2053125000,0x00368,1,1111,0x000a0008,10,1,0x00000000,0,0x00000000,0,1,0,0
2053145000,0x0036c,1,1111,0x00030003,3,1,0x00000000,0,0x00000000,0,1,0,0
2053165000,0x00370,1,1111,0x0007ffff,7,1,0x00000000,0,0x00000000,0,1,0,0
2053185000,0x00374,1,1111,0xfff0fff6,-16,1,0x00000000,0,0x00000000,0,1,0,0
2053205000,0x00378,1,1111,0xfffdfffc,-3,1,0x00000000,0,0x00000000,0,1,0,0
2053225000,0x0037c,1,1111,0xfff3fff4,-13,1,0x00000000,0,0x00000000,0,1,0,0
2053245000,0x00380,1,1111,0xfff3fff4,-13,1,0x00000000,0,0x00000000,0,1,0,0
2053265000,0x00384,1,1111,0xfff0ffee,-16,1,0x00000000,0,0x00000000,0,1,0,0
2053285000,0x00388,1,1111,0xfff1ffe6,-15,1,0x00000000,0,0x00000000,0,1,0,0
2053305000,0x0038c,1,1111,0xffedffef,-19,1,0x00000000,0,0x00000000,0,1,0,0
2053325000,0x00390,1,1111,0xffecffe4,-20,1,0x00000000,0,0x00000000,0,1,0,0
2053345000,0x00394,1,1111,0xffe3ffdb,-29,1,0x00000000,0,0x00000000,0,1,0,0
2053365000,0x00398,1,1111,0xffddffeb,-35,1,0x00000000,0,0x00000000,0,1,0,0
2053385000,0x0039c,1,1111,0xffe2ffe6,-30,1,0x00000000,0,0x00000000,0,1,0,0
2053405000,0x003a0,1,1111,0xffe5ffde,-27,1,0x00000000,0,0x00000000,0,1,0,0
2053425000,0x003a4,1,1111,0xffd2ffd5,-46,1,0x00000000,0,0x00000000,0,1,0,0
2053445000,0x003a8,1,1111,0xffe7ffd9,-25,1,0x00000000,0,0x00000000,0,1,0,0
2053465000,0x003ac,1,1111,0xffd9ffdd,-39,1,0x00000000,0,0x00000000,0,1,0,0
2053485000,0x003b0,1,1111,0xffd3ffd5,-45,1,0x00000000,0,0x00000000,0,1,0,0
2053505000,0x003b4,1,1111,0xffcfffdb,-49,1,0x00000000,0,0x00000000,0,1,0,0
2053525000,0x003b8,1,1111,0xffcdffd3,-51,1,0x00000000,0,0x00000000,0,1,0,0
2053545000,0x003bc,1,1111,0xffccffd5,-52,1,0x00000000,0,0x00000000,0,1,0,0
2053565000,0x003c0,1,1111,0xffc9ffd0,-55,1,0x00000000,0,0x00000000,0,1,0,0
2053585000,0x003c4,1,1111,0xffccffc9,-52,1,0x00000000,0,0x00000000,0,1,0,0
2053605000,0x003c8,1,1111,0xffbeffcd,-66,1,0x00000000,0,0x00000000,0,1,0,0
2053625000,0x003cc,1,1111,0xffc8ffc4,-56,1,0x00000000,0,0x00000000,0,1,0,0
2053645000,0x003d0,1,1111,0xffc6ffc9,-58,1,0x00000000,0,0x00000000,0,1,0,0
2053665000,0x003d4,1,1111,0xffbbffba,-69,1,0x00000000,0,0x00000000,0,1,0,0
2053685000,0x003d8,1,1111,0xffc3ffc3,-61,1,0x00000000,0,0x00000000,0,1,0,0
2053705000,0x003dc,1,1111,0xffbfffc3,-65,1,0x00000000,0,0x00000000,0,1,0,0
2053725000,0x003e0,1,1111,0xffbeffc5,-66,1,0x00000000,0,0x00000000,0,1,0,0
2053745000,0x003e4,1,1111,0xffc1ffbd,-63,1,0x00000000,0,0x00000000,0,1,0,0
2053765000,0x003e8,1,1111,0xffb8ffc8,-72,1,0x00000000,0,0x00000000,0,1,0,0
2053785000,0x003ec,1,1111,0xffc4ffba,-60,1,0x00000000,0,0x00000000,0,1,0,0
2053805000,0x003f0,1,1111,0xffbaffbd,-70,1,0x00000000,0,0x00000000,0,1,0,0
2053825000,0x003f4,1,1111,0xffb2ffb9,-78,1,0x00000000,0,0x00000000,0,1,0,0
2053845000,0x003f8,1,1111,0xffbbffb9,-69,1,0x00000000,0,0x00000000,0,1,0,0
2053865000,0x003fc,1,1111,0xffb9ffc2,-71,1,0x00000000,0,0x00000000,0,1,0,0
2053885000,0x00400,1,1111,0xffbaffc0,-70,1,0x00000000,0,0x00000000,0,1,0,0
2053905000,0x00404,1,1111,0xffbdffb7,-67,1,0x00000000,0,0x00000000,0,1,0,0
2053925000,0x00408,1,1111,0xffb7ffb8,-73,1,0x00000000,0,0x00000000,0,1,0,0
2053945000,0x0040c,1,1111,0xffb1ffb3,-79,1,0x00000000,0,0x00000000,0,1,0,0
2053965000,0x00410,1,1111,0xffabffb2,-85,1,0x00000000,0,0x00000000,0,1,0,0
2053985000,0x00414,1,1111,0xffbfffbf,-65,1,0x00000000,0,0x00000000,0,1,0,0
2054005000,0x00418,1,1111,0xffb0ffb6,-80,1,0x00000000,0,0x00000000,0,1,0,0
2054025000,0x0041c,1,1111,0xffb0ffb9,-80,1,0x00000000,0,0x00000000,0,1,0,0
2054045000,0x00420,1,1111,0xffb5ffba,-75,1,0x00000000,0,0x00000000,0,1,0,0
2054065000,0x00424,1,1111,0xffacffae,-84,1,0x00000000,0,0x00000000,0,1,0,0
2054085000,0x00428,1,1111,0xffb9ffc2,-71,1,0x00000000,0,0x00000000,0,1,0,0
2054105000,0x0042c,1,1111,0xffb0ffb8,-80,1,0x00000000,0,0x00000000,0,1,0,0
2054125000,0x00430,1,1111,0xffb5ffb0,-75,1,0x00000000,0,0x00000000,0,1,0,0
2054145000,0x00434,1,1111,0xffb2ffaf,-78,1,0x00000000,0,0x00000000,0,1,0,0
2054165000,0x00438,1,1111,0xffadffb5,-83,1,0x00000000,0,0x00000000,0,1,0,0
2054185000,0x0043c,1,1111,0xffb8ffa4,-72,1,0x00000000,0,0x00000000,0,1,0,0
2054205000,0x00440,1,1111,0xffb4ffb8,-76,1,0x00000000,0,0x00000000,0,1,0,0
2054225000,0x00444,1,1111,0xffb3ffbb,-77,1,0x00000000,0,0x00000000,0,1,0,0
2054245000,0x00448,1,1111,0xffaeffb5,-82,1,0x00000000,0,0x00000000,0,1,0,0
2054265000,0x0044c,1,1111,0xffbbffb7,-69,1,0x00000000,0,0x00000000,0,1,0,0
2054285000,0x00450,1,1111,0xffb0ffb3,-80,1,0x00000000,0,0x00000000,0,1,0,0
2054305000,0x00454,1,1111,0xffbaffb2,-70,1,0x00000000,0,0x00000000,0,1,0,0
2054325000,0x00458,1,1111,0xffb5ffb3,-75,1,0x00000000,0,0x00000000,0,1,0,0
2054345000,0x0045c,1,1111,0xffbfffbb,-65,1,0x00000000,0,0x00000000,0,1,0,0
2054365000,0x00460,1,1111,0xffb9ffbd,-71,1,0x00000000,0,0x00000000,0,1,0,0
2054385000,0x00464,1,1111,0xffb7ffbc,-73,1,0x00000000,0,0x00000000,0,1,0,0
2054405000,0x00468,1,1111,0xffb1ffb4,-79,1,0x00000000,0,0x00000000,0,1,0,0
2054425000,0x0046c,1,1111,0xffc2ffb4,-62,1,0x00000000,0,0x00000000,0,1,0,0
2054445000,0x00470,1,1111,0xffb2ffb9,-78,1,0x00000000,0,0x00000000,0,1,0,0
2054465000,0x00474,1,1111,0xffb5ffb8,-75,1,0x00000000,0,0x00000000,0,1,0,0
2054485000,0x00478,1,1111,0xffbbffc1,-69,1,0x00000000,0,0x00000000,0,1,0,0
2054505000,0x0047c,1,1111,0xffbaffb5,-70,1,0x00000000,0,0x00000000,0,1,0,0
2054525000,0x00480,1,1111,0xffbdffc1,-67,1,0x00000000,0,0x00000000,0,1,0,0
2054545000,0x00484,1,1111,0xffc2ffbe,-62,1,0x00000000,0,0x00000000,0,1,0,0
2054565000,0x00488,1,1111,0xffbeffb6,-66,1,0x00000000,0,0x00000000,0,1,0,0
2054585000,0x0048c,1,1111,0xffc3ffbc,-61,1,0x00000000,0,0x00000000,0,1,0,0
2054605000,0x00490,1,1111,0xffc3ffc3,-61,1,0x00000000,0,0x00000000,0,1,0,0
2054625000,0x00494,1,1111,0xffbeffc2,-66,1,0x00000000,0,0x00000000,0,1,0,0
2054645000,0x00498,1,1111,0xffbeffbd,-66,1,0x00000000,0,0x00000000,0,1,0,0
2054665000,0x0049c,1,1111,0xffc2ffc6,-62,1,0x00000000,0,0x00000000,0,1,0,0
2054685000,0x004a0,1,1111,0xffd0ffc9,-48,1,0x00000000,0,0x00000000,0,1,0,0
2054705000,0x004a4,1,1111,0xffcdffc4,-51,1,0x00000000,0,0x00000000,0,1,0,0
2054725000,0x004a8,1,1111,0xffcbffca,-53,1,0x00000000,0,0x00000000,0,1,0,0
2054745000,0x004ac,1,1111,0xffc7ffc6,-57,1,0x00000000,0,0x00000000,0,1,0,0
2054765000,0x004b0,1,1111,0xffd2ffce,-46,1,0x00000000,0,0x00000000,0,1,0,0
2054785000,0x004b4,1,1111,0xffceffc7,-50,1,0x00000000,0,0x00000000,0,1,0,0
2054805000,0x004b8,1,1111,0xffd6ffca,-42,1,0x00000000,0,0x00000000,0,1,0,0
2054825000,0x004bc,1,1111,0xffd9ffcd,-39,1,0x00000000,0,0x00000000,0,1,0,0
2054845000,0x004c0,1,1111,0xffd5ffd2,-43,1,0x00000000,0,0x00000000,0,1,0,0
2054865000,0x004c4,1,1111,0xffd9ffd3,-39,1,0x00000000,0,0x00000000,0,1,0,0
2054885000,0x004c8,1,1111,0xffd5ffd7,-43,1,0x00000000,0,0x00000000,0,1,0,0
2054905000,0x004cc,1,1111,0xffdcffd6,-36,1,0x00000000,0,0x00000000,0,1,0,0
2054925000,0x004d0,1,1111,0xffd4ffdc,-44,1,0x00000000,0,0x00000000,0,1,0,0
2054945000,0x004d4,1,1111,0xffddffe3,-35,1,0x00000000,0,0x00000000,0,1,0,0
2054965000,0x004d8,1,1111,0xffe0ffde,-32,1,0x00000000,0,0x00000000,0,1,0,0
2054985000,0x004dc,1,1111,0xffdeffe5,-34,1,0x00000000,0,0x00000000,0,1,0,0
2055005000,0x004e0,1,1111,0xffe4ffe0,-28,1,0x00000000,0,0x00000000,0,1,0,0
2055025000,0x004e4,1,1111,0xffe4ffe6,-28,1,0x00000000,0,0x00000000,0,1,0,0
2055045000,0x004e8,1,1111,0xffe4ffe1,-28,1,0x00000000,0,0x00000000,0,1,0,0
2055065000,0x004ec,1,1111,0xffe5ffe1,-27,1,0x00000000,0,0x00000000,0,1,0,0
2055085000,0x004f0,1,1111,0xffecffe4,-20,1,0x00000000,0,0x00000000,0,1,0,0
2055105000,0x004f4,1,1111,0xffe3ffe4,-29,1,0x00000000,0,0x00000000,0,1,0,0
2055125000,0x004f8,1,1111,0xffefffea,-17,1,0x00000000,0,0x00000000,0,1,0,0
2055145000,0x004fc,1,1111,0xffe8ffed,-24,1,0x00000000,0,0x00000000,0,1,0,0
2055165000,0x00500,1,1111,0xfff3fff2,-13,1,0x00000000,0,0x00000000,0,1,0,0
2055185000,0x00504,1,1111,0xffedfff2,-19,1,0x00000000,0,0x00000000,0,1,0,0
2055205000,0x00508,1,1111,0xffeaffee,-22,1,0x00000000,0,0x00000000,0,1,0,0
2055225000,0x0050c,1,1111,0xfff5ffef,-11,1,0x00000000,0,0x00000000,0,1,0,0
2055245000,0x00510,1,1111,0xffeffff0,-17,1,0x00000000,0,0x00000000,0,1,0,0
2055265000,0x00514,1,1111,0xfff7fff9,-9,1,0x00000000,0,0x00000000,0,1,0,0
2055285000,0x00518,1,1111,0xfff40008,-12,1,0x00000000,0,0x00000000,0,1,0,0
2055305000,0x0051c,1,1111,0xfffcfff9,-4,1,0x00000000,0,0x00000000,0,1,0,0
2055325000,0x00520,1,1111,0x00020005,2,1,0x00000000,0,0x00000000,0,1,0,0
2055345000,0x00524,1,1111,0x00040001,4,1,0x00000000,0,0x00000000,0,1,0,0
2055365000,0x00528,1,1111,0x0007fffa,7,1,0x00000000,0,0x00000000,0,1,0,0
2055385000,0x0052c,1,1111,0x0005000f,5,1,0x00000000,0,0x00000000,0,1,0,0
2055405000,0x00530,1,1111,0x000d0006,13,1,0x00000000,0,0x00000000,0,1,0,0
2055425000,0x00534,1,1111,0x0001000a,1,1,0x00000000,0,0x00000000,0,1,0,0
2055445000,0x00538,1,1111,0x000b0018,11,1,0x00000000,0,0x00000000,0,1,0,0
2055465000,0x0053c,1,1111,0x00150015,21,1,0x00000000,0,0x00000000,0,1,0,0
2055485000,0x00540,1,1111,0x00120007,18,1,0x00000000,0,0x00000000,0,1,0,0
2055505000,0x00544,1,1111,0x0018000d,24,1,0x00000000,0,0x00000000,0,1,0,0
2055525000,0x00548,1,1111,0x0018000b,24,1,0x00000000,0,0x00000000,0,1,0,0
2055545000,0x0054c,1,1111,0x00170013,23,1,0x00000000,0,0x00000000,0,1,0,0
2055565000,0x00550,1,1111,0x00110014,17,1,0x00000000,0,0x00000000,0,1,0,0
2055585000,0x00554,1,1111,0x001b0010,27,1,0x00000000,0,0x00000000,0,1,0,0
2055605000,0x00558,1,1111,0x001d000e,29,1,0x00000000,0,0x00000000,0,1,0,0
2055625000,0x0055c,1,1111,0x0021001a,33,1,0x00000000,0,0x00000000,0,1,0,0
2055645000,0x00560,1,1111,0x00270017,39,1,0x00000000,0,0x00000000,0,1,0,0
2055665000,0x00564,1,1111,0x00230025,35,1,0x00000000,0,0x00000000,0,1,0,0
2055685000,0x00568,1,1111,0x001f0024,31,1,0x00000000,0,0x00000000,0,1,0,0
2055705000,0x0056c,1,1111,0x0027001f,39,1,0x00000000,0,0x00000000,0,1,0,0
2055725000,0x00570,1,1111,0x0028001f,40,1,0x00000000,0,0x00000000,0,1,0,0
2055745000,0x00574,1,1111,0x002a0021,42,1,0x00000000,0,0x00000000,0,1,0,0
2055765000,0x00578,1,1111,0x00330024,51,1,0x00000000,0,0x00000000,0,1,0,0
2055785000,0x0057c,1,1111,0x00270021,39,1,0x00000000,0,0x00000000,0,1,0,0
2055805000,0x00580,1,1111,0x002a002c,42,1,0x00000000,0,0x00000000,0,1,0,0
2055825000,0x00584,1,1111,0x002a0025,42,1,0x00000000,0,0x00000000,0,1,0,0
2055845000,0x00588,1,1111,0x0033002b,51,1,0x00000000,0,0x00000000,0,1,0,0
2055865000,0x0058c,1,1111,0x002c0032,44,1,0x00000000,0,0x00000000,0,1,0,0
2055885000,0x00590,1,1111,0x0032002d,50,1,0x00000000,0,0x00000000,0,1,0,0
2055905000,0x00594,1,1111,0x0035003c,53,1,0x00000000,0,0x00000000,0,1,0,0
2055925000,0x00598,1,1111,0x002e003a,46,1,0x00000000,0,0x00000000,0,1,0,0
2055945000,0x0059c,1,1111,0x00380038,56,1,0x00000000,0,0x00000000,0,1,0,0
2055965000,0x005a0,1,1111,0x00320034,50,1,0x00000000,0,0x00000000,0,1,0,0
2055985000,0x005a4,1,1111,0x003b003a,59,1,0x00000000,0,0x00000000,0,1,0,0
2056005000,0x005a8,1,1111,0x0037003c,55,1,0x00000000,0,0x00000000,0,1,0,0
2056025000,0x005ac,1,1111,0x003a003f,58,1,0x00000000,0,0x00000000,0,1,0,0
2056045000,0x005b0,1,1111,0x0040003a,64,1,0x00000000,0,0x00000000,0,1,0,0
2056065000,0x005b4,1,1111,0x00430042,67,1,0x00000000,0,0x00000000,0,1,0,0
2056085000,0x005b8,1,1111,0x003d0042,61,1,0x00000000,0,0x00000000,0,1,0,0
2056105000,0x005bc,1,1111,0x00490045,73,1,0x00000000,0,0x00000000,0,1,0,0
2056125000,0x005c0,1,1111,0x00470042,71,1,0x00000000,0,0x00000000,0,1,0,0
2056145000,0x005c4,1,1111,0x00420043,66,1,0x00000000,0,0x00000000,0,1,0,0
2056165000,0x005c8,1,1111,0x0045004c,69,1,0x00000000,0,0x00000000,0,1,0,0
2056185000,0x005cc,1,1111,0x004a003f,74,1,0x00000000,0,0x00000000,0,1,0,0
2056205000,0x005d0,1,1111,0x00490042,73,1,0x00000000,0,0x00000000,0,1,0,0
2056225000,0x005d4,1,1111,0x00450052,69,1,0x00000000,0,0x00000000,0,1,0,0
2056245000,0x005d8,1,1111,0x00450046,69,1,0x00000000,0,0x00000000,0,1,0,0
2056265000,0x005dc,1,1111,0x00400047,64,1,0x00000000,0,0x00000000,0,1,0,0
2056285000,0x005e0,1,1111,0x0042004a,66,1,0x00000000,0,0x00000000,0,1,0,0
2056305000,0x005e4,1,1111,0x004b0048,75,1,0x00000000,0,0x00000000,0,1,0,0
2056325000,0x005e8,1,1111,0x00470048,71,1,0x00000000,0,0x00000000,0,1,0,0
2056345000,0x005ec,1,1111,0x00460043,70,1,0x00000000,0,0x00000000,0,1,0,0
2056365000,0x005f0,1,1111,0x00480044,72,1,0x00000000,0,0x00000000,0,1,0,0
2056385000,0x005f4,1,1111,0x004a0043,74,1,0x00000000,0,0x00000000,0,1,0,0
2056405000,0x005f8,1,1111,0x00490045,73,1,0x00000000,0,0x00000000,0,1,0,0
2056425000,0x005fc,1,1111,0x0046004b,70,1,0x00000000,0,0x00000000,0,1,0,0
2056445000,0x00600,1,1111,0x0040004b,64,1,0x00000000,0,0x00000000,0,1,0,0
2056465000,0x00604,1,1111,0x00400050,64,1,0x00000000,0,0x00000000,0,1,0,0
2056485000,0x00608,1,1111,0x0050004a,80,1,0x00000000,0,0x00000000,0,1,0,0
2056505000,0x0060c,1,1111,0x00480058,72,1,0x00000000,0,0x00000000,0,1,0,0
2056525000,0x00610,1,1111,0x0052004e,82,1,0x00000000,0,0x00000000,0,1,0,0
2056545000,0x00614,1,1111,0x004e004f,78,1,0x00000000,0,0x00000000,0,1,0,0
2056565000,0x00618,1,1111,0x00470052,71,1,0x00000000,0,0x00000000,0,1,0,0
2056585000,0x0061c,1,1111,0x004d004c,77,1,0x00000000,0,0x00000000,0,1,0,0
2056605000,0x00620,1,1111,0x004d004a,77,1,0x00000000,0,0x00000000,0,1,0,0
2056625000,0x00624,1,1111,0x00460049,70,1,0x00000000,0,0x00000000,0,1,0,0
2056645000,0x00628,1,1111,0x0044004c,68,1,0x00000000,0,0x00000000,0,1,0,0
2056665000,0x0062c,1,1111,0x0042004c,66,1,0x00000000,0,0x00000000,0,1,0,0
2056685000,0x00630,1,1111,0x00460050,70,1,0x00000000,0,0x00000000,0,1,0,0
